Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,GRP
9/10/2018,New Stand Nycf,NEW STAND NYCF H105,6,debit,Fast Food,CREDIT CARD,FOOD
7/18/2018,New Stand Nycf,NEW STAND NYCF H202,2.75,debit,Fast Food,CREDIT CARD,FOOD
10/10/2017,New York Muffins,NEW YORK MUFFINS,17.66,debit,Fast Food,CREDIT CARD,FOOD
9/18/2017,New York Muffins,NEW YORK MUFFINS,6.77,debit,Fast Food,CREDIT CARD,FOOD
9/3/2017,New York Muffins,NEW YORK MUFFINS,7.95,debit,Fast Food,CREDIT CARD,FOOD
8/27/2017,New York Muffins,NEW YORK MUFFINS,8.24,debit,Fast Food,CREDIT CARD,FOOD
7/16/2017,New York Muffins,NEW YORK MUFFINS,8.24,debit,Fast Food,CREDIT CARD,FOOD
7/3/2017,New York Muffins,NEW YORK MUFFINS,10.89,debit,Fast Food,CREDIT CARD,FOOD
6/18/2017,New York Muffins,NEW YORK MUFFINS,5.77,debit,Coffee Shops,CREDIT CARD,FOOD
6/9/2017,New York Muffins,NEW YORK MUFFINS,6.53,debit,Coffee Shops,CREDIT CARD,FOOD
5/1/2017,New York Muffins,NEW YORK MUFFINS,5.72,debit,Coffee Shops,CREDIT CARD,FOOD
4/2/2017,New York Muffins,NEW YORK MUFFINS,9.8,debit,Coffee Shops,CREDIT CARD,FOOD
3/27/2017,New York Muffins,NEW YORK MUFFINS,10.51,debit,Coffee Shops,CREDIT CARD,FOOD
3/2/2017,New York Muffins,NEW YORK MUFFINS,9.42,debit,Coffee Shops,CREDIT CARD,FOOD
2/27/2017,New York Muffins,NEW YORK MUFFINS,10.51,debit,Coffee Shops,CREDIT CARD,FOOD
2/19/2017,New York Muffins,NEW YORK MUFFINS,10.67,debit,Coffee Shops,CREDIT CARD,FOOD
2/12/2017,New York Muffins,NEW YORK MUFFINS,6.15,debit,Coffee Shops,CREDIT CARD,FOOD
2/6/2017,New York Muffins,NEW YORK MUFFINS,7.24,debit,Coffee Shops,CREDIT CARD,FOOD
7/17/2018,North Side Auto Corp,NORTH SIDE AUTO CORP,37,debit,Service & Parts,CREDIT CARD,GENERAL
5/29/2018,Northshire Bookstore Vt,NORTHSHIRE BOOKSTORE VT,27.81,debit,Books,CREDIT CARD,TRAVEL
6/24/2018,Northside Bakery,NORTHSIDE BAKERY BEDFORD,9.99,debit,Restaurants,CREDIT CARD,FOOD
6/10/2018,Northside Bakery,NORTHSIDE BAKERY BEDFORD,8.15,debit,Restaurants,CREDIT CARD,FOOD
12/14/2017,Northside Bakery,NORTHSIDE BAKERY BEDFORD,10.07,debit,Restaurants,CREDIT CARD,FOOD
4/8/2018,North Side Veterinary Clinic,NORTHSIDE VETERINARY C,82,debit,Business Services,CREDIT CARD,OLLIE
4/10/2017,Northside Veterinary Clinic,NORTHSIDE VETERINARY CLIN,147,debit,Veterinary,CREDIT CARD,OLLIE
6/10/2018,Norwegian,NORWEGIAN AI3280727400097,1359.5,debit,Travel,CREDIT CARD,TRAVEL
7/25/2017,Au Bon Pain,NY PRSBT AUBONPAIN 242,1.95,debit,Restaurants,CREDIT CARD,FOOD
11/6/2017,Nycpet K,NYCPET - WILLIAMSBURG - K,88.16,debit,Pet Food & Supplies,CREDIT CARD,OLLIE
7/13/2017,Nycpet K,NYCPET - WILLIAMSBURG - K,10.88,debit,Pet Food & Supplies,CREDIT CARD,OLLIE
7/18/2018,Nyctaxi V,NYCTAXI9V30,11.8,debit,Rental Car & Taxi,CREDIT CARD,OLLIE
7/25/2017,Nypresbyweillcgiftshop,NYPRESBYWEILLCGIFTSHOP,9.32,debit,Gift,CREDIT CARD,GENERAL
1/13/2017,Oasis Inc,OASIS IN WILLIAMSBURG,7.62,debit,Food & Dining,CREDIT CARD,FOOD
8/6/2017,Office,OFFICE 11211,10.03,debit,Alcohol & Bars,CREDIT CARD,GENERAL
2/21/2018,Transfer from Regular Savings,Online Banking transfer from SAV 7942 Confirmation# 1318596619,480,credit,Transfer,Regular Checking,IGNORE
1/26/2017,Transfer from Regular Savings,Online Banking transfer from SAV 7942 Confirmation# 1442256541,2525,credit,Transfer,Regular Checking,IGNORE
6/20/2018,Transfer from Regular Savings,Online Banking transfer from SAV 7942 Confirmation# 1449784271,131,credit,Transfer,Regular Checking,IGNORE
5/7/2018,Transfer from Regular Savings,Online Banking transfer from SAV 7942 Confirmation# 2172044398,2050,credit,Transfer,Regular Checking,IGNORE
3/5/2018,Transfer from Regular Savings,Online Banking transfer from SAV 7942 Confirmation# 5221614510,600,credit,Transfer,Regular Checking,IGNORE
2/21/2018,Transfer to Regular Checking,Online Banking transfer to CHK 7942 Confirmation# 1318596619,480,debit,Transfer,Regular Savings,IGNORE
1/26/2017,Transfer to Regular Checking,Online Banking transfer to CHK 7942 Confirmation# 1442256541,2525,debit,Transfer,Regular Savings,IGNORE
6/20/2018,Transfer to Regular Checking,Online Banking transfer to CHK 7942 Confirmation# 1449784271,131,debit,Transfer,Regular Savings,IGNORE
5/7/2018,Transfer to Regular Checking,Online Banking transfer to CHK 7942 Confirmation# 2172044398,2050,debit,Transfer,Regular Savings,IGNORE
3/5/2018,Transfer to Regular Checking,Online Banking transfer to CHK 7942 Confirmation# 5221614510,600,debit,Transfer,Regular Savings,IGNORE
1/15/2017,Open Kitchen,OPEN KITCHEN,20.01,debit,Restaurants,CREDIT CARD,FOOD
12/25/2017,Oramen,ORAMEN,49.38,debit,Restaurants,CREDIT CARD,FOOD
7/29/2018,Oregano,OREGANO,117.99,debit,Restaurants,CREDIT CARD,FOOD
10/19/2017,Organic Start,ORGANIC START INC,30.99,debit,Baby Supplies,CREDIT CARD,FOOD
6/21/2018,Otb,OTB,32.31,debit,Restaurants,CREDIT CARD,FOOD
7/31/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,1320,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
7/3/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,1320,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
6/2/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,1645,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
5/5/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,4600,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
3/6/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,900,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
2/21/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,2990,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
2/6/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,2640,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
1/31/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,768,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
1/17/2018,Paper Mt Carmel,Paper Payment to Mt Carmel Early,2090,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
11/15/2017,Paper Mt Carmel,Paper Payment to Mt Carmel Early,1030,debit,Babysitter & Daycare,90 n 5th checking,CHILDCARE
10/30/2017,Park Kwik LLC,PARK KWIK LLC,20,debit,Parking,CREDIT CARD,GENERAL
9/5/2017,Park Kwik LLC,PARK KWIK LLC,21,debit,Parking,CREDIT CARD,GENERAL
8/24/2017,ParkWhiz,"PARKWHIZ, INC.",19,debit,Parking,CREDIT CARD,GENERAL
7/30/2018,Thank You Web,Payment Thank You - Web,1000,credit,Credit Card Payment,CREDIT CARD,IGNORE
7/16/2018,Thank You Web,Payment Thank You - Web,400,credit,Credit Card Payment,CREDIT CARD,IGNORE
7/10/2018,Thank You Web,Payment Thank You - Web,1000,credit,Credit Card Payment,CREDIT CARD,IGNORE
6/27/2018,Thank You Web,Payment Thank You - Web,1300,credit,Credit Card Payment,CREDIT CARD,IGNORE
6/11/2018,Thank You Web,Payment Thank You - Web,1500,credit,Credit Card Payment,CREDIT CARD,IGNORE
6/6/2018,Thank You Web,Payment Thank You - Web,800,credit,Credit Card Payment,CREDIT CARD,IGNORE
5/30/2018,Thank You Web,Payment Thank You - Web,450,credit,Credit Card Payment,CREDIT CARD,IGNORE
5/25/2018,Thank You Web,Payment Thank You - Web,700,credit,Credit Card Payment,CREDIT CARD,IGNORE
5/15/2018,Thank You Web,Payment Thank You - Web,600,credit,Credit Card Payment,CREDIT CARD,IGNORE
5/7/2018,Thank You Web,Payment Thank You - Web,300,credit,Credit Card Payment,CREDIT CARD,IGNORE
4/30/2018,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
4/13/2018,Transfer from XXXXX9181,Payment Thank You - Web,250,credit,Credit Card Payment,CREDIT CARD,IGNORE
4/11/2018,Thank You Web,Payment Thank You - Web,1500,credit,Credit Card Payment,CREDIT CARD,IGNORE
3/29/2018,Thank You Web,Payment Thank You - Web,600,credit,Credit Card Payment,CREDIT CARD,IGNORE
3/20/2018,Transfer from Regular Checking,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
3/12/2018,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
3/5/2018,Thank You Web,Payment Thank You - Web,400,credit,Credit Card Payment,CREDIT CARD,IGNORE
2/27/2018,Thank You Web,Payment Thank You - Web,800,credit,Credit Card Payment,CREDIT CARD,IGNORE
2/13/2018,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
1/30/2018,Transfer from XXXXX9181,Payment Thank You - Web,750,credit,Credit Card Payment,CREDIT CARD,IGNORE
1/18/2018,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
1/3/2018,Thank You Web,Payment Thank You - Web,400,credit,Credit Card Payment,CREDIT CARD,IGNORE
12/26/2017,Thank You Web,Payment Thank You - Web,900,credit,Credit Card Payment,CREDIT CARD,IGNORE
11/30/2017,Thank You Web,Payment Thank You - Web,400,credit,Credit Card Payment,CREDIT CARD,IGNORE
11/13/2017,Thank You Web,Payment Thank You - Web,900,credit,Credit Card Payment,CREDIT CARD,IGNORE
10/30/2017,Thank You Web,Payment Thank You - Web,250,credit,Credit Card Payment,CREDIT CARD,IGNORE
10/23/2017,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
10/12/2017,Thank You Web,Payment Thank You - Web,300,credit,Credit Card Payment,CREDIT CARD,IGNORE
10/11/2017,Thank You Web,Payment Thank You - Web,1000,credit,Credit Card Payment,CREDIT CARD,IGNORE
9/18/2017,Thank You Web,Payment Thank You - Web,1000,credit,Credit Card Payment,CREDIT CARD,IGNORE
9/6/2017,Thank You Web,Payment Thank You - Web,600,credit,Credit Card Payment,CREDIT CARD,IGNORE
8/24/2017,Thank You Web,Payment Thank You - Web,1000,credit,Credit Card Payment,CREDIT CARD,IGNORE
8/11/2017,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
8/6/2017,Thank You Web,Payment Thank You - Web,1600,credit,Credit Card Payment,CREDIT CARD,IGNORE
7/17/2017,Thank You Web,Payment Thank You - Web,300,credit,Credit Card Payment,CREDIT CARD,IGNORE
7/12/2017,Thank You Web,Payment Thank You - Web,300,credit,Credit Card Payment,CREDIT CARD,IGNORE
7/5/2017,Thank You Web,Payment Thank You - Web,650,credit,Credit Card Payment,CREDIT CARD,IGNORE
6/19/2017,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
6/13/2017,Thank You Web,Payment Thank You - Web,1000,credit,Credit Card Payment,CREDIT CARD,IGNORE
5/25/2017,Thank You Web,Payment Thank You - Web,300,credit,Credit Card Payment,CREDIT CARD,IGNORE
5/15/2017,Thank You Web,Payment Thank You - Web,250,credit,Credit Card Payment,CREDIT CARD,IGNORE
5/3/2017,Thank You Web,Payment Thank You - Web,350,credit,Credit Card Payment,CREDIT CARD,IGNORE
4/24/2017,Thank You Web,Payment Thank You - Web,400,credit,Credit Card Payment,CREDIT CARD,IGNORE
4/12/2017,Thank You Web,Payment Thank You - Web,300,credit,Credit Card Payment,CREDIT CARD,IGNORE
4/10/2017,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
3/23/2017,Thank You Web,Payment Thank You - Web,600,credit,Credit Card Payment,CREDIT CARD,IGNORE
3/9/2017,Thank You Web,Payment Thank You - Web,150,credit,Credit Card Payment,CREDIT CARD,IGNORE
3/3/2017,Thank You Web,Payment Thank You - Web,400,credit,Credit Card Payment,CREDIT CARD,IGNORE
2/22/2017,Thank You Web,Payment Thank You - Web,350,credit,Credit Card Payment,CREDIT CARD,IGNORE
2/13/2017,Thank You Web,Payment Thank You - Web,600,credit,Credit Card Payment,CREDIT CARD,IGNORE
1/30/2017,Thank You Web,Payment Thank You - Web,500,credit,Credit Card Payment,CREDIT CARD,IGNORE
1/22/2017,Thank You Web,Payment Thank You - Web,750,credit,Credit Card Payment,CREDIT CARD,IGNORE
1/9/2017,Thank You Web,Payment Thank You - Web,800,credit,Credit Card Payment,CREDIT CARD,IGNORE
9/9/2018,Thank You Mobile,Payment Thank You-Mobile,1000,credit,Credit Card Payment,CREDIT CARD,IGNORE
8/13/2018,Thank You Mobile,Payment Thank You-Mobile,1200,credit,Credit Card Payment,CREDIT CARD,IGNORE
6/6/2018,Payment To MetLife,PAYMENT TO,965,debit,Life Insurance,XXXXX9181,GENERAL
9/11/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
8/28/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
8/23/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,700,debit,Credit Card Payment,XXXXX9181,IGNORE
8/14/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,400,debit,Credit Card Payment,XXXXX9181,IGNORE
6/12/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
5/1/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,600,debit,Credit Card Payment,XXXXX9181,IGNORE
4/6/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
3/12/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,300,debit,Credit Card Payment,XXXXX9181,IGNORE
1/16/2018,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
12/27/2017,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
8/22/2017,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,800,debit,Credit Card Payment,XXXXX9181,IGNORE
7/25/2017,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,300,debit,Credit Card Payment,XXXXX9181,IGNORE
3/28/2017,Capital One Mobile,PAYMENT TO CAPITAL ONE-MOBILE PMT,350,debit,Credit Card Payment,XXXXX9181,IGNORE
8/6/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,5000,debit,Credit Card Payment,XXXXX9181,IGNORE
7/26/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,200,debit,Credit Card Payment,XXXXX9181,IGNORE
7/17/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,250,debit,Credit Card Payment,XXXXX9181,IGNORE
7/11/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,700,debit,Credit Card Payment,XXXXX9181,IGNORE
6/26/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
5/16/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,450,debit,Credit Card Payment,XXXXX9181,IGNORE
2/28/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
2/22/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
1/29/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,300,debit,Credit Card Payment,XXXXX9181,IGNORE
1/4/2018,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
12/14/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
11/27/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
11/14/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,700,debit,Credit Card Payment,XXXXX9181,IGNORE
10/31/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,200,debit,Credit Card Payment,XXXXX9181,IGNORE
10/24/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,750,debit,Credit Card Payment,XXXXX9181,IGNORE
10/16/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
10/12/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,300,debit,Credit Card Payment,XXXXX9181,IGNORE
9/26/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,250,debit,Credit Card Payment,XXXXX9181,IGNORE
9/19/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
9/7/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,600,debit,Credit Card Payment,XXXXX9181,IGNORE
8/25/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1200,debit,Credit Card Payment,XXXXX9181,IGNORE
8/14/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,800,debit,Credit Card Payment,XXXXX9181,IGNORE
8/8/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,2500,debit,Credit Card Payment,XXXXX9181,IGNORE
7/18/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
7/6/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,800,debit,Credit Card Payment,XXXXX9181,IGNORE
6/20/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,550,debit,Credit Card Payment,XXXXX9181,IGNORE
6/14/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1200,debit,Credit Card Payment,XXXXX9181,IGNORE
5/26/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
5/19/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,800,debit,Credit Card Payment,XXXXX9181,IGNORE
5/4/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,900,debit,Credit Card Payment,XXXXX9181,IGNORE
4/25/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1500,debit,Credit Card Payment,XXXXX9181,IGNORE
4/20/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
4/11/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
3/10/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,350,debit,Credit Card Payment,XXXXX9181,IGNORE
3/6/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
2/27/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,750,debit,Credit Card Payment,XXXXX9181,IGNORE
2/23/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,350,debit,Credit Card Payment,XXXXX9181,IGNORE
2/14/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,600,debit,Credit Card Payment,XXXXX9181,IGNORE
1/31/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,800,debit,Credit Card Payment,XXXXX9181,IGNORE
1/26/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,200,debit,Credit Card Payment,XXXXX9181,IGNORE
1/24/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1200,debit,Credit Card Payment,XXXXX9181,IGNORE
1/10/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,500,debit,Credit Card Payment,XXXXX9181,IGNORE
1/4/2017,Capital One Online,PAYMENT TO CAPITAL ONE-ONLINE PMT,1600,debit,Credit Card Payment,XXXXX9181,IGNORE
6/7/2018,Chase,PAYMENT TO CHASE CREDIT,800,debit,Credit Card Payment,XXXXX9181,IGNORE
5/31/2018,Chase,PAYMENT TO CHASE CREDIT,450,debit,Credit Card Payment,XXXXX9181,IGNORE
9/10/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
8/14/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1200,debit,Credit Card Payment,XXXXX9181,IGNORE
7/31/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
7/17/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,400,debit,Credit Card Payment,XXXXX9181,IGNORE
7/11/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
6/28/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1300,debit,Credit Card Payment,XXXXX9181,IGNORE
6/12/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1500,debit,Credit Card Payment,XXXXX9181,IGNORE
5/29/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,700,debit,Credit Card Payment,XXXXX9181,IGNORE
5/16/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,600,debit,Credit Card Payment,XXXXX9181,IGNORE
5/8/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,300,debit,Credit Card Payment,XXXXX9181,IGNORE
5/1/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,500,debit,Credit Card Payment,XXXXX9181,IGNORE
4/16/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,250,debit,Credit Card Payment,XXXXX9181,IGNORE
4/12/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1500,debit,Credit Card Payment,XXXXX9181,IGNORE
3/30/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,600,debit,Credit Card Payment,XXXXX9181,IGNORE
3/21/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,500,debit,Credit Card Payment,XXXXX9181,IGNORE
3/13/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,500,debit,Credit Card Payment,XXXXX9181,IGNORE
3/6/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,400,debit,Credit Card Payment,XXXXX9181,IGNORE
2/28/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,800,debit,Credit Card Payment,XXXXX9181,IGNORE
2/14/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,500,debit,Credit Card Payment,XXXXX9181,IGNORE
1/31/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,750,debit,Credit Card Payment,XXXXX9181,IGNORE
1/19/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,500,debit,Credit Card Payment,XXXXX9181,IGNORE
1/4/2018,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,400,debit,Credit Card Payment,XXXXX9181,IGNORE
12/27/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,900,debit,Credit Card Payment,XXXXX9181,IGNORE
12/1/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,400,debit,Credit Card Payment,XXXXX9181,IGNORE
11/14/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,900,debit,Credit Card Payment,XXXXX9181,IGNORE
10/31/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,250,debit,Credit Card Payment,XXXXX9181,IGNORE
10/24/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,500,debit,Credit Card Payment,XXXXX9181,IGNORE
10/13/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,300,debit,Credit Card Payment,XXXXX9181,IGNORE
10/12/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
9/19/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
9/7/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,600,debit,Credit Card Payment,XXXXX9181,IGNORE
8/25/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1000,debit,Bills & Utilities,XXXXX9181,IGNORE
8/14/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,500,debit,Bills & Utilities,XXXXX9181,IGNORE
8/7/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1600,debit,Bills & Utilities,XXXXX9181,IGNORE
7/18/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,300,debit,Bills & Utilities,XXXXX9181,IGNORE
7/13/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,300,debit,Bills & Utilities,XXXXX9181,IGNORE
7/6/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,650,debit,Bills & Utilities,XXXXX9181,IGNORE
6/20/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,500,debit,Financial,XXXXX9181,IGNORE
6/14/2017,Chase Epay,PAYMENT TO CHASE CREDIT CRD-EPAY,1000,debit,Credit Card Payment,XXXXX9181,IGNORE
